row,n0: Biological Entity,n1: Disease,n2: Phenotypic Feature,n3: Gene,score
179,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dysarthria (HP:0001260),MATR3 (NCBIGene:9782),0.09188738745613749
180,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Neck muscle weakness (HP:0000467),PON2 (NCBIGene:5445),0.09170611511834052
181,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dysarthria (HP:0001260),SNCA (NCBIGene:6622),0.09168308498570539
182,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dysarthria (HP:0001260),CHMP2B (NCBIGene:25978),0.09162507462190216
183,hemiplegia (MONDO:0001170),familial hemophagocytic lymphohistiocytosis type 1 (MONDO:0009974),Right hemiplegia (HP:0040293),PRF1 (NCBIGene:5551),0.09159243552339284
184,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),OPTN (NCBIGene:10133),0.09148963485722164
185,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Waddling gait (HP:0002515),CHMP2B (NCBIGene:25978),0.09145141741542497
186,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Neck muscle weakness (HP:0000467),PON3 (NCBIGene:5446),0.09142817213693441
187,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Waddling gait (HP:0002515),TREM2 (NCBIGene:54209),0.0910621575040057
188,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dysarthria (HP:0001260),PSEN1 (NCBIGene:5663),0.09097774776889285
189,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Anxiety (HP:0000739),TARDBP (NCBIGene:23435),0.09092191606082987
190,hemiplegia (MONDO:0001170),bipolar disorder (MONDO:0004985),Hemiparesis (HP:0001269),CACNA1A (NCBIGene:773),0.09081947167192057
191,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Waddling gait (HP:0002515),PSEN1 (NCBIGene:5663),0.09080165184272412
192,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),VCP (NCBIGene:7415),0.09062545491449575
193,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Waddling gait (HP:0002515),FIG4 (NCBIGene:9896),0.09050963739997327
194,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dysarthria (HP:0001260),ATXN1 (NCBIGene:6310),0.09043151664642643
195,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dysarthria (HP:0001260),SIGMAR1 (NCBIGene:10280),0.09035767020595595
196,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),OPTN (NCBIGene:10133),0.09011707705358875
197,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dysarthria (HP:0001260),NOP56 (NCBIGene:10528),0.0901124157549563
198,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Waddling gait (HP:0002515),SIGMAR1 (NCBIGene:10280),0.09006358885798324
199,hemiplegia (MONDO:0001170),Duchenne muscular dystrophy (MONDO:0010679),Waddling gait (HP:0002515),DMD (NCBIGene:1756),0.08979269934984732
200,hemiplegia (MONDO:0001170),cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome (MONDO:0011038),Hemiparesis (HP:0001269),ATP1A3 (NCBIGene:478),0.08977875536273841
201,hemiplegia (MONDO:0001170),autosomal dominant optic atrophy classic form (MONDO:0008134),Spasticity (HP:0001257),OPA1 (NCBIGene:4976),0.08969242845109084
202,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Waddling gait (HP:0002515),NOP56 (NCBIGene:10528),0.08964469312451971
203,hemiplegia (MONDO:0001170),Duchenne muscular dystrophy (MONDO:0010679),Intellectual disability profound (HP:0002187),DMD (NCBIGene:1756),0.0895883493859834
204,hemiplegia (MONDO:0001170),multiple sclerosis (MONDO:0005301),Hemiparesis (HP:0001269),IL12A (NCBIGene:3592),0.08957187267222708
205,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),VCP (NCBIGene:7415),0.08950540346545384
206,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dysarthria (HP:0001260),SLC6A1 (NCBIGene:6529),0.0894007022815504
207,hemiplegia (MONDO:0001170),multiple sclerosis (MONDO:0005301),Hemiparesis (HP:0001269),BCHE (NCBIGene:590),0.08938322955678367
208,hemiplegia (MONDO:0001170),bipolar disorder (MONDO:0004985),Hemiparesis (HP:0001269),ATP1A3 (NCBIGene:478),0.08930188357671302
209,hemiplegia (MONDO:0001170),migraine disorder (MONDO:0005277),Motor aphasia (HP:0002427),NOTCH3 (NCBIGene:4854),0.08916006062559434
210,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Waddling gait (HP:0002515),LMNB1 (NCBIGene:4001),0.08909273144973744
211,hemiplegia (MONDO:0001170),CADASIL (MONDO:0007432),Right hemiplegia (HP:0040293),COL4A1 (NCBIGene:1282),0.08885738217332201
212,hemiplegia (MONDO:0001170),bipolar disorder (MONDO:0004985),Hemiparesis (HP:0001269),ATP1A2 (NCBIGene:477),0.08879356634359561
213,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),SQSTM1 (NCBIGene:8878),0.08865767556438219
214,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of swallowing muscles (HP:0030195),FUS (NCBIGene:2521),0.08860315212669011
215,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Fatigable weakness of respiratory muscles (HP:0030196),FUS (NCBIGene:2521),0.08860315212669011
216,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),VAPB (NCBIGene:9217),0.08858481187693841
217,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),TBK1 (NCBIGene:29110),0.08849916287029563
218,hemiplegia (MONDO:0001170),familial hemophagocytic lymphohistiocytosis 2 (MONDO:0011337),Right hemiplegia (HP:0040293),PRF1 (NCBIGene:5551),0.08834044436417328
219,hemiplegia (MONDO:0001170),brain small vessel disease 1 with or without ocular anomalies (MONDO:0008289),Right hemiplegia (HP:0040293),COL4A1 (NCBIGene:1282),0.08805715450400124
220,hemiplegia (MONDO:0001170),Friedreich ataxia (MONDO:0009245),Dysarthria (HP:0001260),FXN (NCBIGene:2395),0.08796693823509294
221,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Hemiparesis (HP:0001269),IL10 (NCBIGene:3586),0.08794396883012495
222,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),SQSTM1 (NCBIGene:8878),0.08770022200022849
223,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Hemiparesis (HP:0001269),TLR4 (NCBIGene:7099),0.08764620006138818
224,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),VAPB (NCBIGene:9217),0.08762832974245531
225,hemiplegia (MONDO:0001170),isolated sulfite oxidase deficiency (MONDO:0010089),Right hemiplegia (HP:0040293),SUOX (NCBIGene:6821),0.08739340063886113
226,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),UBQLN2 (NCBIGene:29978),0.08736574156055962
227,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),ATXN2 (NCBIGene:6311),0.0873116076497865
228,hemiplegia (MONDO:0001170),X-linked cerebral adrenoleukodystrophy (MONDO:0010247),Motor aphasia (HP:0002427),ABCD1 (NCBIGene:215),0.08729476082744116
229,hemiplegia (MONDO:0001170),cerebrotendinous xanthomatosis (MONDO:0008948),Spasticity (HP:0001257),CYP27A1 (NCBIGene:1593),0.08727185704984212
230,hemiplegia (MONDO:0001170),Rett syndrome (MONDO:0010726),Spasticity (HP:0001257),CDKL5 (NCBIGene:6792),0.08714152674724078
231,hemiplegia (MONDO:0001170),familial isolated deficiency of vitamin E (MONDO:0010188),Spasticity (HP:0001257),SACS (NCBIGene:26278),0.08708664130933769
232,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),TBK1 (NCBIGene:29110),0.0870259117325256
233,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Anxiety (HP:0000739),ANG (NCBIGene:283),0.08694564454206995
234,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Hemiparesis (HP:0001269),MEFV (NCBIGene:4210),0.0869285091747331
235,hemiplegia (MONDO:0001170),porencephaly 2 (MONDO:0013773),Right hemiplegia (HP:0040293),COL4A2 (NCBIGene:1284),0.0867973483043447
236,hemiplegia (MONDO:0001170),bipolar disorder (MONDO:0004985),Hemiparesis (HP:0001269),TLR4 (NCBIGene:7099),0.08665001197938346
237,hemiplegia (MONDO:0001170),epilepsy (MONDO:0005027),Coma (HP:0001259),ATP1A2 (NCBIGene:477),0.08655358171865801
238,hemiplegia (MONDO:0001170),Sneddon syndrome (MONDO:0008436),Right hemiplegia (HP:0040293),ADA2 (NCBIGene:51816),0.0865128724595584
239,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),UBQLN2 (NCBIGene:29978),0.08647152422204796
240,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),ATXN2 (NCBIGene:6311),0.08636919628235855
241,hemiplegia (MONDO:0001170),X-linked reticulate pigmentary disorder (MONDO:0010523),Right hemiplegia (HP:0040293),POLA1 (NCBIGene:5422),0.08630525295790634
242,hemiplegia (MONDO:0001170),rheumatoid arthritis (MONDO:0008383),Anasarca (HP:0012050),IL6 (NCBIGene:3569),0.0862950742190687
243,hemiplegia (MONDO:0001170),schizencephaly (MONDO:0010011),Hemiparesis (HP:0001269),COL4A1 (NCBIGene:1282),0.0862685051932197
244,hemiplegia (MONDO:0001170),vasculitis due to ADA2 deficiency (MONDO:0014306),Right hemiplegia (HP:0040293),ADA2 (NCBIGene:51816),0.0862625189227308
245,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),DAO (NCBIGene:1610),0.08624520660254148
246,hemiplegia (MONDO:0001170),spinocerebellar ataxia type 7 (MONDO:0008120),Spasticity (HP:0001257),ATXN7 (NCBIGene:6314),0.086060827612042
247,hemiplegia (MONDO:0001170),Gerstmann-Straussler-Scheinker syndrome (MONDO:0007656),Spasticity (HP:0001257),PRNP (NCBIGene:5621),0.08605058212463597
248,hemiplegia (MONDO:0001170),epilepsy (MONDO:0005027),Coma (HP:0001259),ASL (NCBIGene:435),0.08583641616427548
249,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Hemiparesis (HP:0001269),STAT4 (NCBIGene:6775),0.0855911491796188
250,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Hemiparesis (HP:0001269),ERAP1 (NCBIGene:51752),0.08553995349557306
251,hemiplegia (MONDO:0001170),schizencephaly (MONDO:0010011),Hemiparesis (HP:0001269),EMX2 (NCBIGene:2018),0.08551097456314596
252,hemiplegia (MONDO:0001170),brain aneurysm (MONDO:0005291),Motor aphasia (HP:0002427),ADA2 (NCBIGene:51816),0.08548415947222981
253,hemiplegia (MONDO:0001170),carnitine palmitoyltransferase II deficiency (MONDO:0015515),Coma (HP:0001259),CPT2 (NCBIGene:1376),0.08543491061223318
254,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),PPARGC1A (NCBIGene:10891),0.08537726972667428
255,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),HNRNPA1 (NCBIGene:3178),0.08530318908095161
256,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Hemiparesis (HP:0001269),CCR1 (NCBIGene:1230),0.0851266658881138
257,hemiplegia (MONDO:0001170),schizencephaly (MONDO:0010011),Hemiparesis (HP:0001269),SHH (NCBIGene:6469),0.08507778966959653
258,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),DAO (NCBIGene:1610),0.08507720310869928
259,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),PFN1 (NCBIGene:5216),0.0850754333890959
260,hemiplegia (MONDO:0001170),Rett syndrome (MONDO:0010726),Waddling gait (HP:0002515),MECP2 (NCBIGene:4204),0.08507306446074019
261,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Hemiparesis (HP:0001269),ADA2 (NCBIGene:51816),0.08495509243387493
262,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Hemiparesis (HP:0001269),KLRC4 (NCBIGene:8302),0.0848581845300981
263,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Hypoxemia (HP:0012418),BDNF (NCBIGene:627),0.08469516477718851
264,hemiplegia (MONDO:0001170),brain small vessel disease 1 with or without ocular anomalies (MONDO:0008289),Hemiparesis (HP:0001269),COL4A1 (NCBIGene:1282),0.0846170554286215
265,hemiplegia (MONDO:0001170),Behcet disease (MONDO:0007191),Hemiparesis (HP:0001269),IL12A (NCBIGene:3592),0.08459166208165456
266,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),DCTN1 (NCBIGene:1639),0.0844941484574166
267,hemiplegia (MONDO:0001170),schizencephaly (MONDO:0010011),Hemiparesis (HP:0001269),SIX3 (NCBIGene:6496),0.08439917481036859
268,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Anxiety (HP:0000739),OPTN (NCBIGene:10133),0.08437689685780399
269,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),MATR3 (NCBIGene:9782),0.08437679116935767
270,hemiplegia (MONDO:0001170),familial multiple nevi flammei (MONDO:0008094),Hemiparesis (HP:0001269),TSC1 (NCBIGene:7248),0.0843368512879234
271,hemiplegia (MONDO:0001170),bipolar disorder (MONDO:0004985),Hemiparesis (HP:0001269),SLC1A3 (NCBIGene:6507),0.08431778407519087
272,hemiplegia (MONDO:0001170),retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations (MONDO:0008641),Hemiparesis (HP:0001269),TREX1 (NCBIGene:11277),0.08430331974568417
273,hemiplegia (MONDO:0001170),amyloidosis (disease) (MONDO:0019065),Hemiparesis (HP:0001269),MT-ND1 (NCBIGene:4535),0.08427639885649653
274,hemiplegia (MONDO:0001170),adult polyglucosan body disease (MONDO:0009897),Hemiparesis (HP:0001269),GBE1 (NCBIGene:2632),0.08423789145863364
275,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),HNRNPA1 (NCBIGene:3178),0.08423707817148328
276,hemiplegia (MONDO:0001170),Rett syndrome (MONDO:0010726),Spasticity (HP:0001257),FOXG1 (NCBIGene:2290),0.08415928067294623
277,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),PFN1 (NCBIGene:5216),0.08415684604597477
278,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),PON1 (NCBIGene:5444),0.08415476395589708
279,hemiplegia (MONDO:0001170),Kufor-Rakeb syndrome (MONDO:0011706),Spasticity (HP:0001257),ATP13A2 (NCBIGene:23400),0.08414308368297535
280,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),CHMP2B (NCBIGene:25978),0.08414096593177917
281,hemiplegia (MONDO:0001170),osteoporosis (MONDO:0005298),Anasarca (HP:0012050),TNF (NCBIGene:7124),0.08406493914771197
282,hemiplegia (MONDO:0001170),inherited Creutzfeldt-Jakob disease (MONDO:0007403),Hemiparesis (HP:0001269),PRNP (NCBIGene:5621),0.08398014123027743
283,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),TREM2 (NCBIGene:54209),0.08394277921290551
284,hemiplegia (MONDO:0001170),epilepsy (MONDO:0005027),Coma (HP:0001259),OTC (NCBIGene:5009),0.08392168469832786
285,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Hemiparesis (HP:0001269),MT-ND5 (NCBIGene:4540),0.0839154156443558
286,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Hemiparesis (HP:0001269),MT-ND1 (NCBIGene:4535),0.0839154156443558
287,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Hemiparesis (HP:0001269),MT-CO2 (NCBIGene:4513),0.08386212031597005
288,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Hemiparesis (HP:0001269),MT-ND6 (NCBIGene:4541),0.0838087271372032
289,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Hemiparesis (HP:0001269),MT-CYB (NCBIGene:4519),0.0838087271372032
290,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),ERBB4 (NCBIGene:2066),0.08378206014007963
291,hemiplegia (MONDO:0001170),dermatomyositis (MONDO:0016367),Anasarca (HP:0012050),TNF (NCBIGene:7124),0.08377934746057863
292,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Anxiety (HP:0000739),VCP (NCBIGene:7415),0.08376771570163573
293,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Hemiparesis (HP:0001269),MT-CO1 (NCBIGene:4512),0.08375523588881201
294,hemiplegia (MONDO:0001170),MELAS syndrome (MONDO:0010789),Hemiparesis (HP:0001269),MT-CO3 (NCBIGene:4514),0.08375523588881201
295,hemiplegia (MONDO:0001170),Sneddon syndrome (MONDO:0008436),Hemiparesis (HP:0001269),ADA2 (NCBIGene:51816),0.0837186288490233
296,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),PRPH (NCBIGene:5630),0.08366483609756863
297,hemiplegia (MONDO:0001170),bipolar disorder (MONDO:0004985),Hemiparesis (HP:0001269),BCHE (NCBIGene:590),0.08363177121131542
298,hemiplegia (MONDO:0001170),glutaryl-CoA dehydrogenase deficiency (MONDO:0009281),Spasticity (HP:0001257),GCDH (NCBIGene:2639),0.08359653442845559
299,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),DCTN1 (NCBIGene:1639),0.0835814957657054
300,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),MATR3 (NCBIGene:9782),0.08351411462816774
301,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),UNC13A (NCBIGene:23025),0.08350302271072955
302,hemiplegia (MONDO:0001170),bipolar disorder (MONDO:0004985),Hemiparesis (HP:0001269),MT-ND1 (NCBIGene:4535),0.08344095850561395
303,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),EPHA4 (NCBIGene:2043),0.08342451032456269
304,hemiplegia (MONDO:0001170),multiple sclerosis (MONDO:0005301),Waddling gait (HP:0002515),TLR4 (NCBIGene:7099),0.08335709214324735
305,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),FIG4 (NCBIGene:9896),0.08329270974771191
306,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),PON1 (NCBIGene:5444),0.08329234396747812
307,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),NEFH (NCBIGene:4744),0.08323211006348258
308,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),CHMP2B (NCBIGene:25978),0.08323186698971755
309,hemiplegia (MONDO:0001170),epilepsy (MONDO:0005027),Coma (HP:0001259),POLG (NCBIGene:5428),0.08302922234174324
310,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Xerostomia (HP:0000217),TARDBP (NCBIGene:23435),0.08298744284955722
311,hemiplegia (MONDO:0001170),autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome (MONDO:0018636),Hemiparesis (HP:0001269),TPP2 (NCBIGene:7174),0.0829848756271363
312,hemiplegia (MONDO:0001170),oculodentodigital dysplasia (MONDO:0008111),Spasticity (HP:0001257),GJA1 (NCBIGene:2697),0.08296564005465012
313,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),TREM2 (NCBIGene:54209),0.08293794619627325
314,hemiplegia (MONDO:0001170),mitochondrial myopathy-lactic acidosis-deafness syndrome (MONDO:0016825),Hemiparesis (HP:0001269),PNPLA8 (NCBIGene:50640),0.08293209616115431
315,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Chronic fatigue (HP:0012432),PON2 (NCBIGene:5445),0.08279325199368104
316,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),PRPH (NCBIGene:5630),0.0827604656858314
317,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),PPARGC1A (NCBIGene:10891),0.082620047589203
318,hemiplegia (MONDO:0001170),inclusion body myopathy with Paget disease of bone and frontotemporal dementia (MONDO:0000507),Motor aphasia (HP:0002427),VCP (NCBIGene:7415),0.08261456239580012
319,hemiplegia (MONDO:0001170),dopa-responsive dystonia due to sepiapterin reductase deficiency (MONDO:0012994),Spasticity (HP:0001257),SPR (NCBIGene:6697),0.08260249361411141
320,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),UNC13A (NCBIGene:23025),0.08259937904065354
321,hemiplegia (MONDO:0001170),amyotrophic lateral sclerosis (MONDO:0004976),Dyspnea (HP:0002094),ERBB4 (NCBIGene:2066),0.0825862367517571
